experiment_idx,weights,weights_str,cv_score,test_roc_auc,test_accuracy,test_f1,test_precision,test_recall,threshold,train_pos_rate,test_pos_rate,weight_fare_efficiency,weight_time_efficiency,weight_distance_score,weight_time_premium,weight_rating_bonus,weight_wait_penalty,weight_duration_efficiency
11,"[0.14702149739843806, 0.3815677161912466, 0.13483520302037633, 0.23528444200873538, 0.05170962980207048, 0.024068821252757836, 0.02551269032637538]","0.147,0.382,0.135,0.235,0.052,0.024,0.026",0.966500650364204,0.9660203456235054,0.8923655913978494,0.89,0.8978935698447894,0.882244008714597,0.4859812636025279,0.5,0.4935483870967742,0.14702149739843806,0.3815677161912466,0.13483520302037633,0.23528444200873538,0.05170962980207048,0.024068821252757836,0.02551269032637538
12,"[0.030599249768358185, 0.01421586903295704, 0.44634117237296506, 0.116646940862791, 0.10040018877026152, 0.24310410153685283, 0.04869247765581432]","0.031,0.014,0.446,0.117,0.100,0.243,0.049",0.9188417302578333,0.914235753511465,0.8710752688172043,0.8701959510663635,0.868409680207433,0.8719895855934042,0.49490275045062854,0.5,0.4955913978494624,0.030599249768358185,0.01421586903295704,0.44634117237296506,0.116646940862791,0.10040018877026152,0.24310410153685283,0.04869247765581432
13,"[0.41238775607802763, 0.27774016121443207, 0.07077932824667489, 0.04312252209930073, 0.11415672622278022, 0.0655314672780466, 0.01628203886073778]","0.412,0.278,0.071,0.043,0.114,0.066,0.016",0.987528352266158,0.9876002346506363,0.9377956989247311,0.936758677234217,0.937527352297593,0.9359912616056799,0.5116394102268235,0.5,0.4922043010752688,0.41238775607802763,0.27774016121443207,0.07077932824667489,0.04312252209930073,0.11415672622278022,0.0655314672780466,0.01628203886073778
14,"[0.04245285331902086, 0.18984571582831455, 0.08505158383038527, 0.2598641750831898, 0.172525470844236, 0.09424443620101171, 0.15601576489384175]","0.042,0.190,0.085,0.260,0.173,0.094,0.156",0.8997631301306509,0.9005810375616896,0.8095161290322581,0.8063193571311431,0.8157283486340007,0.7971249459576308,0.4671757976999169,0.5,0.4974193548387097,0.04245285331902086,0.18984571582831455,0.08505158383038527,0.2598641750831898,0.172525470844236,0.09424443620101171,0.15601576489384175
15,"[0.14935380114034774, 0.2193982851928431, 0.07811905205864822, 0.04500644692992625, 0.4406906623462887, 0.028826380774969292, 0.03860537155697681]","0.149,0.219,0.078,0.045,0.441,0.029,0.039",0.96887902864493,0.9692337877307505,0.9013978494623656,0.9004126846220678,0.9007061379684954,0.9001194224297037,0.5490309382196629,0.5,0.4952150537634409,0.14935380114034774,0.2193982851928431,0.07811905205864822,0.04500644692992625,0.4406906623462887,0.028826380774969292,0.03860537155697681
16,"[0.04279899313124078, 0.1334701115656115, 0.05709062845781018, 0.09442694808221747, 0.2979494734267493, 0.21268599869231763, 0.16157784664405309]","0.043,0.133,0.057,0.094,0.298,0.213,0.162",0.8329003714302232,0.8339330307847956,0.7491397849462366,0.748517839818907,0.7463456577815993,0.7507027027027027,0.47854924979234376,0.5,0.49731182795698925,0.04279899313124078,0.1334701115656115,0.05709062845781018,0.09442694808221747,0.2979494734267493,0.21268599869231763,0.16157784664405309
17,"[0.0514339147813784, 0.35786253280670066, 0.13673945180778443, 0.03723690485625859, 0.12017570459910965, 0.0212287021733272, 0.27532278897544105]","0.051,0.358,0.137,0.037,0.120,0.021,0.275",0.8371568967510694,0.8379826905774034,0.750752688172043,0.7378717629763655,0.7650369328174463,0.7125696188708092,0.4862203927632007,0.5,0.49231182795698925,0.0514339147813784,0.35786253280670066,0.13673945180778443,0.03723690485625859,0.12017570459910965,0.0212287021733272,0.27532278897544105
18,"[0.14524762200039534, 0.04399239097458951, 0.006852438979395425, 0.4079811338112916, 0.12075094548580927, 0.2224391969194754, 0.052736271829043474]","0.145,0.044,0.007,0.408,0.121,0.222,0.053",0.9485436719562955,0.9461697155411655,0.8656451612903225,0.8657678465918247,0.8557927153021132,0.8759782608695652,0.42711731384583806,0.5,0.4946236559139785,0.14524762200039534,0.04399239097458951,0.006852438979395425,0.4079811338112916,0.12075094548580927,0.2224391969194754,0.052736271829043474
19,"[0.1502494935918559, 0.1471009730074156, 0.008347086363699411, 0.48681291896613965, 0.06037188769288553, 0.12527582146845884, 0.021841818909545035]","0.150,0.147,0.008,0.487,0.060,0.125,0.022",0.9756993221759739,0.9735576139458586,0.9087634408602151,0.9088956890535245,0.8963362981787378,0.9218120439943374,0.42644871035699583,0.5,0.49370967741935484,0.1502494935918559,0.1471009730074156,0.008347086363699411,0.48681291896613965,0.06037188769288553,0.12527582146845884,0.021841818909545035
20,"[0.1819276126694602, 0.05293186995664526, 0.2984496631683822, 0.0856316342238189, 0.14407015247177396, 0.09765047190196499, 0.1393385956079546]","0.182,0.053,0.298,0.086,0.144,0.098,0.139",0.9506457357787026,0.9474840349463655,0.8836021505376344,0.8823305614435567,0.8778931429807484,0.8868130667540697,0.5123567678201099,0.5,0.4920967741935484,0.1819276126694602,0.05293186995664526,0.2984496631683822,0.0856316342238189,0.14407015247177396,0.09765047190196499,0.1393385956079546
21,"[0.05135814555386988, 0.06665714433134037, 0.0031231857651190854, 0.17262620233827955, 0.2728999179247266, 0.06317371371090147, 0.3701616903757631]","0.051,0.067,0.003,0.173,0.273,0.063,0.370",0.752988062203723,0.751396812874711,0.6767741935483871,0.6752727665550394,0.6704923307948085,0.6801218583396801,0.4660454495952253,0.5,0.49413978494623656,0.05135814555386988,0.06665714433134037,0.0031231857651190854,0.17262620233827955,0.2728999179247266,0.06317371371090147,0.3701616903757631
22,"[0.02493624080514165, 0.41311256367155436, 0.05405330066381287, 0.0991978759470354, 0.361536934256039, 0.018829773745301655, 0.028333310911115017]","0.025,0.413,0.054,0.099,0.362,0.019,0.028",0.9536464945369406,0.9556612884610054,0.8753225806451613,0.8724773164696178,0.8816403645254501,0.8635027756612604,0.5297754929821958,0.5,0.4939247311827957,0.02493624080514165,0.41311256367155436,0.05405330066381287,0.0991978759470354,0.361536934256039,0.018829773745301655,0.028333310911115017
23,"[0.22138735000006896, 0.16199748554184734, 0.04748700010987078, 0.07311122736722452, 0.12365288188460696, 0.31327585337869673, 0.059088201717684745]","0.221,0.162,0.047,0.073,0.124,0.313,0.059",0.8823638281882298,0.8809913339089134,0.7981720430107527,0.792665414779631,0.8051161225176708,0.7805939301642554,0.45147797396925293,0.5,0.494247311827957,0.22138735000006896,0.16199748554184734,0.04748700010987078,0.07311122736722452,0.12365288188460696,0.31327585337869673,0.059088201717684745
24,"[0.13292018039189504, 0.06153512755505422, 0.05287142843895029, 0.3706755209176586, 0.09669914566588893, 0.23270791661902407, 0.052590680411528985]","0.133,0.062,0.053,0.371,0.097,0.233,0.053",0.9355344078795236,0.9325523941693669,0.8482795698924731,0.846496953872933,0.8497324451239489,0.8432860084534518,0.42877413270746695,0.5,0.4960752688172043,0.13292018039189504,0.06153512755505422,0.05287142843895029,0.3706755209176586,0.09669914566588893,0.23270791661902407,0.052590680411528985
25,"[0.026595656164098487, 0.16331910800497038, 0.20263975039052096, 0.1359391305861994, 0.1697442916023009, 0.14565557606841964, 0.1561064871834902]","0.027,0.163,0.203,0.136,0.170,0.146,0.156",0.8599350394554286,0.8583741880422929,0.7741935483870968,0.7708674304418985,0.7712882096069869,0.7704471101417666,0.481987762686477,0.5,0.493010752688172,0.026595656164098487,0.16331910800497038,0.20263975039052096,0.1359391305861994,0.1697442916023009,0.14565557606841964,0.1561064871834902
26,"[0.21428986354147958, 0.26834854581394074, 0.06295186028875768, 0.008624593218368625, 0.13341391488474047, 0.08042405080468637, 0.23194717144802657]","0.214,0.268,0.063,0.009,0.133,0.080,0.232",0.8945920337611284,0.894668750925309,0.8048387096774193,0.7971160295103957,0.8129274965800274,0.7819078947368421,0.485402667308432,0.5,0.49032258064516127,0.21428986354147958,0.26834854581394074,0.06295186028875768,0.008624593218368625,0.13341391488474047,0.08042405080468637,0.23194717144802657
27,"[0.15655935886027084, 0.02102544960975377, 0.15726895234367755, 0.08580551490905693, 0.017258113430907024, 0.041048243297441285, 0.5210343675488927]","0.157,0.021,0.157,0.086,0.017,0.041,0.521",0.7057397206324432,0.705749930464748,0.6576881720430108,0.654511910575723,0.6516477579686656,0.6574013516459559,0.4404377236640217,0.5,0.4932258064516129,0.15655935886027084,0.02102544960975377,0.15726895234367755,0.08580551490905693,0.017258113430907024,0.041048243297441285,0.5210343675488927
28,"[0.09019785194289065, 0.05777529761379097, 0.09941597173242402, 0.4627905393911405, 0.24374296327816777, 0.04425755258816103, 0.0018198234534251945]","0.090,0.058,0.099,0.463,0.244,0.044,0.002",0.9905374754306857,0.9888196413036858,0.9404838709677419,0.9399642063018602,0.9406273743623141,0.9393019726858877,0.4752337476247001,0.5,0.4960215053763441,0.09019785194289065,0.05777529761379097,0.09941597173242402,0.4627905393911405,0.24374296327816777,0.04425755258816103,0.0018198234534251945
29,"[0.059721172154984604, 0.0205368381835717, 0.28188271755870925, 0.014532489212373052, 0.09329126878665095, 0.13873212485530456, 0.3913033892484058]","0.060,0.021,0.282,0.015,0.093,0.139,0.391",0.7808764886114001,0.7810784822769039,0.7383870967741936,0.7348517872711421,0.7308692824626056,0.7388779311856235,0.47156210641652685,0.5,0.4906451612903226,0.059721172154984604,0.0205368381835717,0.28188271755870925,0.014532489212373052,0.09329126878665095,0.13873212485530456,0.3913033892484058
30,"[0.05316588272134584, 0.31769779774694057, 0.1397735264333883, 0.31664357762706324, 0.06554813425481218, 0.06090632521475125, 0.046264756001698576]","0.053,0.318,0.140,0.317,0.066,0.061,0.046",0.9525311524453695,0.9521780835406837,0.8725268817204301,0.8701320041627869,0.8787476490762253,0.8616836623996529,0.4675216716835053,0.5,0.4955913978494624,0.05316588272134584,0.31769779774694057,0.1397735264333883,0.31664357762706324,0.06554813425481218,0.06090632521475125,0.046264756001698576
31,"[0.14029825657919173, 0.08730889769068284, 0.1163998347803863, 0.17241031940046148, 0.15510637542828243, 0.14048661145749053, 0.18798970466350462]","0.140,0.087,0.116,0.172,0.155,0.140,0.188",0.8841720827552318,0.883473360058908,0.7975806451612903,0.7938003176515691,0.7967238346525946,0.7908981774527993,0.468901817155957,0.5,0.4926344086021505,0.14029825657919173,0.08730889769068284,0.1163998347803863,0.17241031940046148,0.15510637542828243,0.14048661145749053,0.18798970466350462
32,"[0.005505937505352617, 0.24061757025679753, 0.20791648311234914, 0.07013573292464242, 0.038328850120761926, 0.11361670942792014, 0.3238787166521762]","0.006,0.241,0.208,0.070,0.038,0.114,0.324",0.761676259538675,0.756952031612212,0.6850537634408602,0.6758162700608744,0.6831505929738196,0.6686377573368375,0.45862541615899355,0.5,0.49096774193548387,0.005505937505352617,0.24061757025679753,0.20791648311234914,0.07013573292464242,0.038328850120761926,0.11361670942792014,0.3238787166521762
33,"[0.03420935944211657, 0.1504378180667741, 0.31163185951933603, 0.04186057611932186, 0.45161830446617346, 0.00633915306137706, 0.003902929324900988]","0.034,0.150,0.312,0.042,0.452,0.006,0.004",0.9507592351716962,0.9514733924189458,0.8783333333333333,0.8776558360815268,0.8753369998921601,0.8799869904596704,0.5758430431540262,0.5,0.49591397849462365,0.03420935944211657,0.1504378180667741,0.31163185951933603,0.04186057611932186,0.45161830446617346,0.00633915306137706,0.003902929324900988
34,"[0.17732980598982567, 0.06161956539100404, 0.05786331382478781, 0.18705588601904555, 0.2363049352593805, 0.07869942530551663, 0.20112706821043982]","0.177,0.062,0.058,0.187,0.236,0.079,0.201",0.9017303987455196,0.9042098614435071,0.8147311827956989,0.811858484385237,0.8169431930557082,0.806836679327184,0.4820618443970392,0.5,0.4954301075268817,0.17732980598982567,0.06161956539100404,0.05786331382478781,0.18705588601904555,0.2363049352593805,0.07869942530551663,0.20112706821043982
35,"[0.12255886132722031, 0.06082193339110418, 0.029508702204664308, 0.16698645815540486, 0.25966560241417774, 0.32382787787181616, 0.036630564635612255]","0.123,0.061,0.030,0.167,0.260,0.324,0.037",0.8385133035611053,0.8343756138095311,0.7466666666666667,0.7439687024559878,0.7488514548238897,0.7391492118332973,0.4520028669611191,0.5,0.49795698924731185,0.12255886132722031,0.06082193339110418,0.029508702204664308,0.16698645815540486,0.25966560241417774,0.32382787787181616,0.036630564635612255
36,"[0.2588921185831538, 0.12954791737015628, 0.4320578203698594, 0.055704087337080384, 0.014876959499562447, 0.09108777938035419, 0.0178333174598334]","0.259,0.130,0.432,0.056,0.015,0.091,0.018",0.9687244804312638,0.967862594960001,0.9163440860215054,0.9159464131374244,0.9154518950437318,0.9164414657874824,0.5303458160151882,0.5,0.49736559139784947,0.2588921185831538,0.12954791737015628,0.4320578203698594,0.055704087337080384,0.014876959499562447,0.09108777938035419,0.0178333174598334
37,"[0.080403112614338, 0.08326631973572039, 0.019352095950389038, 0.5268965709189232, 0.05157301757043042, 0.20425196940703277, 0.03425691380316611]","0.080,0.083,0.019,0.527,0.052,0.204,0.034",0.9764956786911781,0.9757121502175505,0.917258064516129,0.919772715425116,0.8844996992179667,0.9579758931480074,0.4197491186707236,0.5,0.49510752688172044,0.080403112614338,0.08326631973572039,0.019352095950389038,0.5268965709189232,0.05157301757043042,0.20425196940703277,0.03425691380316611
38,"[0.150023067338096, 0.026610687998457373, 0.03474874641547589, 0.003288229671084897, 0.47633266769736815, 0.10475602734039637, 0.20424057353912134]","0.150,0.027,0.035,0.003,0.476,0.105,0.204",0.9062272842236098,0.9056827805574191,0.8154838709677419,0.8162544169611308,0.8081204282836849,0.8245538128718226,0.528578851132953,0.5,0.4970430107526882,0.150023067338096,0.026610687998457373,0.03474874641547589,0.003288229671084897,0.47633266769736815,0.10475602734039637,0.20424057353912134
39,"[0.16683868760984558, 0.034524300726701485, 0.5631674639156725, 0.1049563221233, 0.01447212745383254, 0.0207445543717079, 0.09529654379894005]","0.167,0.035,0.563,0.105,0.014,0.021,0.095",0.9875167360388485,0.98811028211025,0.9553225806451613,0.9550056852022307,0.9551608361312682,0.9548505846686878,0.5233594604072251,0.5,0.49655913978494626,0.16683868760984558,0.034524300726701485,0.5631674639156725,0.1049563221233,0.01447212745383254,0.0207445543717079,0.09529654379894005
40,"[0.039177213243282, 0.10067288485118295, 0.22932138768005522, 0.01280200290350894, 0.11072029214753512, 0.4843160099994819, 0.022990209174953855]","0.039,0.101,0.229,0.013,0.111,0.484,0.023",0.7432828506185687,0.7350336022975659,0.6889247311827957,0.6864976159514521,0.6845688350983359,0.6884372962399479,0.43049513979660714,0.5,0.49473118279569894,0.039177213243282,0.10067288485118295,0.22932138768005522,0.01280200290350894,0.11072029214753512,0.4843160099994819,0.022990209174953855
41,"[0.12856359560992778, 0.006686795016846342, 0.3548250266366076, 0.03367863984634798, 0.03247114735745563, 0.14442925458649386, 0.29934554094632077]","0.129,0.007,0.355,0.034,0.032,0.144,0.299",0.8907113033298648,0.8891917148689891,0.8524731182795698,0.8507560100076145,0.8485407399370728,0.8529828770858326,0.4877179883211362,0.5,0.49295698924731185,0.12856359560992778,0.006686795016846342,0.3548250266366076,0.03367863984634798,0.03247114735745563,0.14442925458649386,0.29934554094632077
42,"[0.35741006022213156, 0.15491957226606443, 0.19370035556403564, 0.12297874501606965, 0.021587261509191866, 0.13069333473209765, 0.018710670690409006]","0.357,0.155,0.194,0.123,0.022,0.131,0.019",0.9764762364146143,0.975614941049698,0.9096236559139785,0.9083374229783522,0.9056213982820485,0.9110697877926056,0.48672330381679363,0.5,0.49150537634408603,0.35741006022213156,0.15491957226606443,0.19370035556403564,0.12297874501606965,0.021587261509191866,0.13069333473209765,0.018710670690409006
43,"[0.22603320610288039, 0.17532581583197673, 0.08170690329443364, 0.1622748052745654, 0.2061737846992978, 0.05294953385818732, 0.09553595093865887]","0.226,0.175,0.082,0.162,0.206,0.053,0.096",0.9612063533356459,0.9612202372089138,0.8869892473118279,0.8845308723357503,0.8887294403355779,0.8803717878622198,0.4986586506292202,0.5,0.49166666666666664,0.22603320610288039,0.17532581583197673,0.08170690329443364,0.1622748052745654,0.2061737846992978,0.05294953385818732,0.09553595093865887
44,"[0.10017672547365113, 0.026642024042058714, 0.0686392501496668, 0.2431527095944514, 0.2832097513332142, 0.13600782847802556, 0.14217171092893224]","0.100,0.027,0.069,0.243,0.283,0.136,0.142",0.9242309840733034,0.9235191094497139,0.8344086021505376,0.8333152938629722,0.8392195334641378,0.827493551160791,0.4772987311441402,0.5,0.5002150537634409,0.10017672547365113,0.026642024042058714,0.0686392501496668,0.2431527095944514,0.2832097513332142,0.13600782847802556,0.14217171092893224
45,"[0.05649372381365279, 0.16565322879999608, 0.057684123169403835, 0.13605441281332484, 0.09089216836099458, 0.08523647024186887, 0.40798587280075904]","0.056,0.166,0.058,0.136,0.091,0.085,0.408",0.7103147112382934,0.7085012564886122,0.6502688172043011,0.6308382044151865,0.6586868926285849,0.6052488293585974,0.4406650002820074,0.5,0.49370967741935484,0.05649372381365279,0.16565322879999608,0.057684123169403835,0.13605441281332484,0.09089216836099458,0.08523647024186887,0.40798587280075904
46,"[0.2967059607267195, 0.13196334679614954, 0.16501922304607228, 0.020469282372231643, 0.06411826047408774, 0.1802068049166531, 0.14151712166808608]","0.297,0.132,0.165,0.020,0.064,0.180,0.142",0.9399164065209851,0.9365742065348002,0.8515053763440861,0.8492687186203886,0.8415531040449924,0.8571271205111258,0.4787985094104923,0.5,0.48806451612903223,0.2967059607267195,0.13196334679614954,0.16501922304607228,0.020469282372231643,0.06411826047408774,0.1802068049166531,0.14151712166808608
47,"[0.03317845713847362, 0.4353208464431248, 0.005379352105050132, 0.15605115545197804, 0.013515476513267465, 0.3444196126096859, 0.012135099738420072]","0.033,0.435,0.005,0.156,0.014,0.344,0.012",0.889802932419933,0.8913328363481237,0.8068817204301075,0.7972683147082064,0.8286015954950727,0.7682184033065043,0.4257990656240078,0.5,0.4943010752688172,0.03317845713847362,0.4353208464431248,0.005379352105050132,0.15605115545197804,0.013515476513267465,0.3444196126096859,0.012135099738420072
48,"[0.16037959253188175, 0.018715942256831118, 0.46930936569551956, 0.059751008634212024, 0.12137430534439575, 0.10122968602123744, 0.06924009951592244]","0.160,0.019,0.469,0.060,0.121,0.101,0.069",0.983852790062435,0.9826638665501772,0.9485483870967742,0.9480709750936025,0.9471972243304781,0.9489463393439062,0.5253982518611184,0.5,0.4949462365591398,0.16037959253188175,0.018715942256831118,0.46930936569551956,0.059751008634212024,0.12137430534439575,0.10122968602123744,0.06924009951592244
49,"[0.12577410860573532, 0.06454404496241954, 0.23903586185749054, 0.00532443558689853, 0.46740121199049695, 0.07220440196961725, 0.025715935027341756]","0.126,0.065,0.239,0.005,0.467,0.072,0.026",0.9673938352699732,0.9678922612394644,0.9019354838709678,0.9013200605929452,0.898306912541788,0.9043534903919227,0.563646971201811,0.5,0.4952150537634409,0.12577410860573532,0.06454404496241954,0.23903586185749054,0.00532443558689853,0.46740121199049695,0.07220440196961725,0.025715935027341756
50,"[0.0604109760972856, 0.12802359919322562, 0.10266368875838713, 0.2149954951368493, 0.2343817439078565, 0.09738330057688377, 0.16214119632951218]","0.060,0.128,0.103,0.215,0.234,0.097,0.162",0.896735598046017,0.8981944024898891,0.8085483870967742,0.8055692055692055,0.8124449339207048,0.7988088792636708,0.4810732176640605,0.5,0.49650537634408604,0.0604109760972856,0.12802359919322562,0.10266368875838713,0.2149954951368493,0.2343817439078565,0.09738330057688377,0.16214119632951218
51,"[0.13180015541769907, 0.022552407695597854, 0.10664523000691505, 0.057650176832584075, 0.3866437450670936, 0.04488336741299717, 0.24982491756711325]","0.132,0.023,0.107,0.058,0.387,0.045,0.250",0.8836654020696034,0.8832800388125772,0.7897849462365591,0.7904159519725558,0.7793868921775898,0.801761635493693,0.5206945341415905,0.5,0.4944086021505376,0.13180015541769907,0.022552407695597854,0.10664523000691505,0.057650176832584075,0.3866437450670936,0.04488336741299717,0.24982491756711325
52,"[0.2976189024382296, 0.01752866117841982, 0.12431578181440424, 0.34156709226419574, 0.06756778401392775, 0.06444714197327352, 0.08695463631754924]","0.298,0.018,0.124,0.342,0.068,0.064,0.087",0.9765132421378194,0.9750762473381828,0.9143548387096774,0.9131832797427653,0.9159287197988412,0.9104542490762878,0.46478615790190636,0.5,0.49473118279569894,0.2976189024382296,0.01752866117841982,0.12431578181440424,0.34156709226419574,0.06756778401392775,0.06444714197327352,0.08695463631754924
53,"[0.025267587502798287, 0.02209478908496094, 0.38120722006051366, 0.29457860349167225, 0.07224625388536092, 0.039689309018974474, 0.1649162369557194]","0.025,0.022,0.381,0.295,0.072,0.040,0.165",0.9092732469071567,0.9093672563390361,0.813494623655914,0.8125776649197688,0.8089500860585198,0.8162379246716596,0.4935344982041455,0.5,0.49532258064516127,0.025267587502798287,0.02209478908496094,0.38120722006051366,0.29457860349167225,0.07224625388536092,0.039689309018974474,0.1649162369557194
54,"[0.4421324625960076, 0.22038948266702174, 0.049429272515223964, 0.06734268588762171, 0.11140160903457517, 0.07635031183297657, 0.032954175466573345]","0.442,0.220,0.049,0.067,0.111,0.076,0.033",0.98734354766447,0.9874453609687414,0.9376881720430108,0.9366977988967174,0.9369536713286714,0.9364420661788796,0.5031186724114396,0.5,0.49231182795698925,0.4421324625960076,0.22038948266702174,0.049429272515223964,0.06734268588762171,0.11140160903457517,0.07635031183297657,0.032954175466573345
55,"[0.03602153141270689, 0.1214840222506084, 0.3917874404908476, 0.02149882761589052, 0.13338624481266942, 0.29439321028211435, 0.0014287231351627486]","0.036,0.121,0.392,0.021,0.133,0.294,0.001",0.8899431328766332,0.88310330455019,0.8387096774193549,0.8369033380450147,0.8359035621198957,0.8379055083823209,0.49941575196708676,0.5,0.4938709677419355,0.03602153141270689,0.1214840222506084,0.3917874404908476,0.02149882761589052,0.13338624481266942,0.29439321028211435,0.0014287231351627486
56,"[0.07094772435676396, 0.17430103812830225, 0.2939738389830505, 0.3643158368354302, 0.04319053662465888, 0.00912766444847493, 0.044143360623319146]","0.071,0.174,0.294,0.364,0.043,0.009,0.044",0.9464027344201641,0.947131191344913,0.8590322580645161,0.8573294156056154,0.8638157894736842,0.8509397278029812,0.48160415467260415,0.5,0.49774193548387097,0.07094772435676396,0.17430103812830225,0.2939738389830505,0.3643158368354302,0.04319053662465888,0.00912766444847493,0.044143360623319146
57,"[0.1707562969119825, 0.055892226307248695, 0.0906423360755163, 0.2995287470852697, 0.0037094222692660864, 0.37500767138509683, 0.00446329996561985]","0.171,0.056,0.091,0.300,0.004,0.375,0.004",0.8641076569545613,0.859692810278938,0.7689247311827957,0.7618572695035462,0.7799205899035735,0.744611718834615,0.4066602832201911,0.5,0.4963978494623656,0.1707562969119825,0.055892226307248695,0.0906423360755163,0.2995287470852697,0.0037094222692660864,0.37500767138509683,0.00446329996561985
58,"[0.11680564445587771, 0.0072034997987839335, 0.03904099864054492, 0.07125195175038092, 0.265351379857798, 0.026326917621788713, 0.4740196078748258]","0.117,0.007,0.039,0.071,0.265,0.026,0.474",0.6883307282633832,0.6849308791370301,0.6305376344086021,0.6347789115646258,0.6229268801502034,0.6470906923827067,0.4685769415433676,0.5,0.4961827956989247,0.11680564445587771,0.0072034997987839335,0.03904099864054492,0.07125195175038092,0.265351379857798,0.026326917621788713,0.4740196078748258
59,"[0.21924268119190882, 0.007973001683086942, 0.0008992856473948577, 0.017089353960240455, 0.09810130241282056, 0.6209426772608345, 0.03575169784371384]","0.219,0.008,0.001,0.017,0.098,0.621,0.036",0.6616499378540871,0.6527258287486705,0.6131182795698925,0.6043980208905992,0.6126839054837272,0.5963332610110653,0.36697950028204285,0.5,0.4955913978494624,0.21924268119190882,0.007973001683086942,0.0008992856473948577,0.017089353960240455,0.09810130241282056,0.6209426772608345,0.03575169784371384
60,"[0.1254128558226482, 0.007526704177845669, 0.14010725555858813, 0.17839935050830982, 0.19893465009941017, 0.20196691110602677, 0.1476522727271712]","0.125,0.008,0.140,0.178,0.199,0.202,0.148",0.8886242087235517,0.8873473926531192,0.7976881720430108,0.795855259588781,0.7986716027874564,0.7930587090496269,0.4681931408991794,0.5,0.49725806451612903,0.1254128558226482,0.007526704177845669,0.14010725555858813,0.17839935050830982,0.19893465009941017,0.20196691110602677,0.1476522727271712
61,"[0.01150227671422015, 0.11178919033515862, 0.05919010731926578, 0.06354865642380778, 0.3029940640286016, 0.29234508846353296, 0.15863061671541304]","0.012,0.112,0.059,0.064,0.303,0.292,0.159",0.7811043690021968,0.7822048318995429,0.7062903225806452,0.7085933749399904,0.6983492797813059,0.7191424859246427,0.4663233820706991,0.5,0.49655913978494626,0.01150227671422015,0.11178919033515862,0.05919010731926578,0.06354865642380778,0.3029940640286016,0.29234508846353296,0.15863061671541304
62,"[0.0505304117144125, 0.22144165713123087, 0.05773475997600412, 0.29819228030347117, 0.03885902333402218, 0.2377767401886978, 0.09546512735216144]","0.051,0.221,0.058,0.298,0.039,0.238,0.095",0.8935349426234247,0.8957817876965772,0.8059677419354838,0.8018230739662842,0.8102319387415381,0.7935869565217392,0.4257429083614275,0.5,0.4946236559139785,0.0505304117144125,0.22144165713123087,0.05773475997600412,0.29819228030347117,0.03885902333402218,0.2377767401886978,0.09546512735216144
63,"[0.013331116752451232, 0.19470748897641424, 0.017909373198037117, 0.6028569996844876, 0.09295483079161711, 0.05010193828463612, 0.02813825231235673]","0.013,0.195,0.018,0.603,0.093,0.050,0.028",0.9932324257139553,0.9926322377154702,0.9512903225806452,0.9522655426765015,0.9242176314174678,0.9820691154096935,0.4492065233385206,0.5,0.49473118279569894,0.013331116752451232,0.19470748897641424,0.017909373198037117,0.6028569996844876,0.09295483079161711,0.05010193828463612,0.02813825231235673
64,"[0.07373230034969494, 0.14060853018438524, 0.1795312662022049, 0.08885010387765453, 0.3424117832052055, 0.1568302398693476, 0.01803577631150713]","0.074,0.141,0.180,0.089,0.342,0.157,0.018",0.9333586108220603,0.9353583503318696,0.8568279569892473,0.8561084994866807,0.8532040926225094,0.8590327477770549,0.5186480280765268,0.5,0.4958064516129032,0.07373230034969494,0.14060853018438524,0.1795312662022049,0.08885010387765453,0.3424117832052055,0.1568302398693476,0.01803577631150713
65,"[0.35577754702580205, 0.04439859465334916, 0.3737932857799664, 0.03410665172162108, 0.0578120125984054, 0.1260111746030136, 0.008100733617842193]","0.356,0.044,0.374,0.034,0.058,0.126,0.008",0.9751856500751532,0.9742662807491856,0.9219354838709677,0.9211897524967434,0.9189950184102231,0.9233949945593036,0.52057229744827,0.5,0.49408602150537634,0.35577754702580205,0.04439859465334916,0.3737932857799664,0.03410665172162108,0.0578120125984054,0.1260111746030136,0.008100733617842193
66,"[0.6861979969702127, 0.11687220658705966, 0.06754718299522526, 0.015814976926113562, 0.006635907571631714, 0.007594749786261096, 0.09933697916349607]","0.686,0.117,0.068,0.016,0.007,0.008,0.099",0.9918700174875708,0.991759834365657,0.9513978494623656,0.9508214557719509,0.9478308026030369,0.9538310412573674,0.5010287254052772,0.5,0.4925806451612903,0.6861979969702127,0.11687220658705966,0.06754718299522526,0.015814976926113562,0.006635907571631714,0.007594749786261096,0.09933697916349607
67,"[0.048941997834418945, 0.13679353431324723, 0.30694734308605093, 0.157168715352863, 0.14616222916929286, 0.07423522069915069, 0.1297509595449762]","0.049,0.137,0.307,0.157,0.146,0.074,0.130",0.9093600018788299,0.9086330719212461,0.8299462365591398,0.828999297183327,0.825473729543497,0.8325551091323705,0.5048280828092155,0.5,0.49510752688172044,0.048941997834418945,0.13679353431324723,0.30694734308605093,0.157168715352863,0.14616222916929286,0.07423522069915069,0.1297509595449762
